product_id,legacy_id,status,title,handle,vendor,product_type,description,current_seo_title,current_seo_description,online_store_url,recommended_handle,recommended_seo_title,recommended_seo_description,change_handle,handle_change_reason,change_seo_title,change_seo_description
gid://shopify/Product/9984447742285,9984447742285,ACTIVE,Luba Tuli - chusteczki nawilżane dla dzieci - z aloesem-  (60 szt.),luba-tuli-chusteczki-nawilzane-dla-dzieci-z-aloesem-60-szt,mamapack,,"✅ Chusteczki nawilżane Luba Tuli dla dzieci ✅ Skład: 97% woda i aloes ✅ Wielkość opakowania: 60 sztuk ✅ Przeznaczenie: oczyszczanie, pielęgnacja i odświeżanie skóry dziecka ✅ Bezpieczne dla wrażliwej skóry noworodków Chusteczki nawilżane Luba Tuli dla dzieci i niemowląt - delikatna pielęgnacja i oczyszczanie skóry dziecka - 97% woda i aloes - 60 listków ❤️ Stworzone z myślą o najmłodszych, z prostym składem i przyjazne dla środowiska - to produkty, które spełnią oczekiwania rodziców i ich pociech. ❤️ Chusteczki nawilżane Luba Tuli to idealny wybór dla rodziców, którzy poszukują delikatnych i skutecznych środków pielęgnacji skóry swoich dzieci. ❤️ Prosty skład, neutralne pH, a także biodegradowalna włóknina sprawiają, że chusteczki te są zarówno przyjazne dla skóry maluchów, jak i dla środowiska. ❤️ Stosując Chusteczki nawilżane Luba Tuli, dbasz o zdrowie i komfort swojego dziecka oraz wspierasz ekologiczny styl życia. INCI: Aqua, Aloe Barbadensis Leaf Juice, Polysorbate 20, Citric Acid, Potassium Sorbate, Sodium Benzoate, Parfum.",,,https://mamapack.pl/products/luba-tuli-chusteczki-nawilzane-dla-dzieci-z-aloesem-60-szt,luba-tuli-chusteczki-nawilzane-dla-dzieci-z-aloesem-60-szt,Luba Tuli - chusteczki nawilżane dla dzieci – mamapack,"Luba Tuli - chusteczki nawilżane dla dzieci - z aloesem- 60 szt. ❤️ Chusteczki nawilżane Luba Tuli to idealny wybór dla rodziców, którzy poszukują",False,,True,True
gid://shopify/Product/9984478249293,9984478249293,ACTIVE,AKUKU A0003 - Płatki kosmetyczne dla niemowląt - ( 0m+ ) - 60szt.,akuku-a0003-platki-kosmetyczne-dla-niemowlat-0m-60szt,mamapack,,"Bawełniane płatki kosmetyczne dla niemowląt 60szt Akuku Duży rozmiar 9×11 cm pozwala na łatwe i szybkie utrzymanie higieny niemowlaka, nie pozostawiają włókien. 100% bawełny. Od pierwszego dnia życia skóra Twojego maluszka wymaga szczególnej opieki i troski, dlatego stworzyliśmy niezwykle delikatne i wytrzymałe płatki kosmetyczne marki Akuku. Nasze bawełniane płatki są bardzo miękkie i delikatne, idealne dla wrażliwej skóry dziecka. Do codziennego stosowania w pielęgnacji przy użyciu oliwki, kremu, wody czy pudru. Płatki kosmetyczne są bezzapachowe, wyprodukowane specjalnie dla najmłodszych dzieci, zachowując najwyższe standardy, aby nie podrażniały i nie uczulały niezwykle delikatnej skóry. Są bezpieczne i wygodne w użytkowaniu. Płatki kosmetyczne swoją teksturą są idealnie przystosowane dla bardzo wrażliwej i delikatnej skóry maluszka, która jest delikatna jak piórko. Wykonane są ze 100% bawełny dzięki czemu są delikatne i miękkie. Możesz je stosować bez obaw o zadrapania na delikatnej skórze niemowlaka. Nadają się zarówno do codziennego użytku, jak i podczas karmienia, czy kąpieli przy użyciu wody, oliwki, kremu czy pudru, dzięki dobrym właściwościom wchłaniającym. Płatki wykonane są z największą starannością, aby nie podrażniały i nie uczulały.",,,https://mamapack.pl/products/akuku-a0003-platki-kosmetyczne-dla-niemowlat-0m-60szt,akuku-a0003-platki-kosmetyczne-dla-niemowlat-0m-60szt,AKUKU a0003 - Płatki kosmetyczne dla niemowląt – mamapack,AKUKU a0003 - Płatki kosmetyczne dla niemowląt - ( 0m+ ) - 60szt. Bawełniane płatki kosmetyczne dla niemowląt 60szt Akuku Duży rozmiar 9×11 cm pozwala na,False,,True,True
gid://shopify/Product/9984483131725,9984483131725,ACTIVE,AKUKU A0040 - ZESTAW DO MANICURE,akuku-a0040-zestaw-do-manicure,mamapack,,"Zestaw zawiera: nożyczki, obcinaczki oraz pilniczek. Praktyczny zestaw do pielęgnacji paznokci u niemowląt i dzieci, pozwoli w szybki i bezpieczny sposób obciąć paznokcie maluszkowi. Nożyczki mają cienkie, zaokrąglone ostrza, które minimalizują możliwość skaleczenia. Cążki umożliwiają wygodne skrócenie paznokci, a specjalnie wyprofilowany pilniczek wymodeluje ich kształt. Uwaga! Produkt nie jest zabawką. Nieużywany przechowuj w miejscu niedostępnym dla dziecka. Wyrób sprawdzić przed każdym użyciem. W przypadku pierwszych oznak zniszczenia lub zużycia – wyrzuć. Produkt całkowicie wolny od bisfenolu A (0% BPA). Produkt można stosować od momentu narodzin dziecka",,,https://mamapack.pl/products/akuku-a0040-zestaw-do-manicure,akuku-a0040-zestaw-do-manicure,AKUKU a0040 - Zestaw Do Manicure – mamapack,"AKUKU a0040 - Zestaw Do Manicure. Zestaw zawiera: nożyczki, obcinaczki oraz pilniczek.",False,,True,True
gid://shopify/Product/9984487653709,9984487653709,ACTIVE,Rożek niemowlęcy - standard 75x75 cm -(MIMINU DESIGN Misie błękit) - bawełna 100%,rozek-niemowlecy-standard-75x75-cm-miminu-design-misie-blekit-bawelna-100,mamapack,,"Rożek niemowlęcy standard 75x75 cm KIECZMERSKI MIMINU DESIGN Misie błękit bawełna 100% Cechy: Idealny do przenoszenia dziecka, ułatwia karmienie i usypianie niemowlęcia. Dopasowuje się do kształtu ciała, zachowując odpowiednią twardość. Niezwykle miękka i przyjemna w dotyku tkanina bawełniana zapewnia komfort użytkowania, stwarza bezpieczną i przyjazną dziecku atmosferę. Rożek zapinany na rzep. Naturalna 100% tkanina bawełniana wyprodukowana w Polsce, która nie powoduje żadnych podrażnień, ani alergii. Niezwykle miękka i przyjemna w dotyku, a jednocześnie wytrzymała w użytkowaniu. Poszycie rożka - BAWEŁNA 100% Wypełnienie antyalergiczne - standard, poliester 100% silikonowany. Gwarantowane bezpieczeństwo i jakość produktu, zachowanie odpowiednich atestów i certyfikatów. Pielęgnacja - można prać w pralce w temperaturze 30°C, wirować na obrotach max 800. PRODUKT POLSKI, PRODUKT ANTYALERGICZNY WZÓR - MISIE BŁĘKIT",,,https://mamapack.pl/products/rozek-niemowlecy-standard-75x75-cm-miminu-design-misie-blekit-bawelna-100,rozek-niemowlecy-standard-75x75-cm-miminu-design-misie-blekit-bawelna-100,Rożek niemowlęcy - standard 75x75 cm - - bawełna 100% – mamapack,Rożek niemowlęcy - standard 75x75 cm -(miminu Design Misie błękit) - bawełna 100%. Rożek niemowlęcy standard 75x75 cm KIECZMERSKI MIMINU DESIGN Misie,False,,True,True
gid://shopify/Product/9984490242381,9984490242381,DRAFT,Rożek niemowlęcy - standard 75x75 cm - (MIMINU DESIGN Kotki ) - bawełna 100%,rozek-niemowlecy-standard-75x75-cm-miminu-design-kotki-bawelna-100,mamapack,,"Rożek niemowlęcy standard 75x75 cm KIECZMERSKI MIMINU DESIGN Kotki bawełna 100% Cechy: Rożek niemowlęcy 75x75 cm z tkaniny bawełnianej, wyprodukowanej w polskich fabrykach. Idealny do przenoszenia dziecka, ułatwia karmienie i usypianie niemowlęcia. Dopasowuje się do kształtu ciała, zachowując odpowiednią twardość. Niezwykle miękka i przyjemna w dotyku tkanina bawełniana zapewnia komfort użytkowania, stwarza bezpieczną i przyjazną dziecku atmosferę. Rożek zapinany na rzep. Naturalna 100% tkanina bawełniana wyprodukowana w Polsce, która nie powoduje żadnych podrażnień, ani alergii. Niezwykle miękka i przyjemna w dotyku, a jednocześnie wytrzymała w użytkowaniu. Poszycie rożka - BAWEŁNA 100% Wypełnienie antyalergiczne - standard, poliester 100% silikonowany. Rożek niemowlęcy Kieczmerski Miminu o wymiarach 75x75 cm to niezastąpiony element wyprawki dla każdego maluszka. Wykonany w 100% z wysokiej jakości bawełny, zapewnia delikatność i komfort dla wrażliwej skóry dziecka. Uroczy wzór w kotki dodaje mu wyjątkowego uroku, czyniąc go nie tylko praktycznym, ale i estetycznym dodatkiem do dziecięcej wyprawki. Dzięki antyalergicznemu wypełnieniu, rożek jest bezpieczny dla niemowląt z wrażliwą skórą, minimalizując ryzyko podrażnień. Jego miękkość i przyjemna w dotyku tkanina sprawiają, że maluszek czuje się w nim komfortowo i bezpiecznie. Dodatkowo, rożek jest łatwy w pielęgnacji, co ułatwia utrzymanie go w czystości. Zalety rożka niemowlęcego Kieczmerski Miminu: Naturalna bawełna: Wykonany w 100% z bawełny, zapewnia miękkość i przewiewność, idealną dla delikatnej skóry dziecka. Antyalergiczne wypełnienie: Bezpieczne dla niemowląt, minimalizuje ryzyko alergii i podrażnień. Uroczy design: Wzór w kotki dodaje estetycznego uroku, czyniąc rożek atrakcyjnym wizualnie. Łatwość pielęgnacji: Prosty w utrzymaniu czystości, co jest istotne w codziennym użytkowaniu. Uniwersalny rozmiar: Wymiary 75x75 cm sprawiają, że rożek doskonale otula maluszka, zapewniając mu ciepło i komfort. Gwarantowane bezpieczeństwo i jakość produktu, zachowanie odpowiednich atestów i certyfikatów. Pielęgnacja - można prać w pralce w temperaturze 30°C, wirować na obrotach max 800. PRODUKT POLSKI, PRODUKT ANTYALERGICZNY WZÓR - KOTKI",,,,rozek-niemowlecy-standard-75x75-cm-miminu-design-kotki-bawelna-100,Rożek niemowlęcy - standard 75x75 cm - - bawełna 100% – mamapack,Rożek niemowlęcy - standard 75x75 cm - (miminu Design Kotki ) - bawełna 100%. Rożek niemowlęcy standard 75x75 cm KIECZMERSKI MIMINU DESIGN Kotki bawełna,False,,True,True
gid://shopify/Product/9984493814093,9984493814093,DRAFT,"Rożek niemowlęcy - standard 75x75 cm - (MIMINU DESIGN, little ballerina) - bawełna 100%",rozek-niemowlecy-standard-75x75-cm-miminu-design-little-ballerina-bawelna-100,mamapack,,"Rożek niemowlęcy 75x75 cm z tkaniny bawełnianej, wyprodukowanej w polskich fabrykach. Idealny do przenoszenia dziecka, ułatwia karmienie i usypianie niemowlęcia. Dopasowuje się do kształtu ciała, zachowując odpowiednią twardość. Niezwykle miękka i przyjemna w dotyku tkanina bawełniana zapewnia komfort użytkowania, stwarza bezpieczną i przyjazną dziecku atmosferę. Rożek zapinany na rzep. Naturalna 100% tkanina bawełniana wyprodukowana w Polsce, która nie powoduje żadnych podrażnień, ani alergii. Niezwykle miękka i przyjemna w dotyku, a jednocześnie wytrzymała w użytkowaniu. Poszycie rożka - BAWEŁNA 100% Wypełnienie antyalergiczne - standard, poliester 100% silikonowany. Gwarantowane bezpieczeństwo i jakość produktu, zachowanie odpowiednich atestów i certyfikatów. Pielęgnacja - można prać w pralce w temperaturze 30°C, wirować na obrotach max 800. PRODUKT POLSKI, PRODUKT ANTYALERGICZNY WZÓR - LITTLE BALLERINA",,,,rozek-niemowlecy-standard-75x75-cm-miminu-design-little-ballerina-bawelna-100,Rożek niemowlęcy - standard 75x75 cm - - bawełna 100% – mamapack,"Rożek niemowlęcy - standard 75x75 cm - (miminu Design, little ballerina) - bawełna 100%. Rożek niemowlęcy 75x75 cm z tkaniny bawełnianej, wyprodukowanej w",False,,True,True
gid://shopify/Product/9984495878477,9984495878477,ACTIVE,CANPOL 22/580 - SMOCZEK  - silikon orthodontic- SYMETRYCZNY -( 0m+) - beżowy,canpol-22-565-smoczek-anatomiczny-silikon-orthodontic-0m-bezowy,mamapack,,"Canpol babies smoczek uspokajający silikon 0-6m NEWBORN BABY beżowy Smoczek rekomendowany dla dzieci w wieku 0-6 miesięcy. 100% bezpieczny, hipoalergiczny silikon – bezzapachowy i bezsmakowy. Gumka o symetrycznym kształcie. Smoczek jest trwały i odporny na odkształcenia. Wentylowana tarczka – zapewnia swobodne oddychanie zapobiegając podrażnieniom. Wygodny uchwyt – ułatwia podawanie dziecku smoczka oraz przymocowanie łańcuszka. Elementy świecące w ciemności – ułatwiają odnalezienie smoczka nocą. kolor: beżowy Smoczek uspokajający NEWBORN BABY wykonany z najwyższej jakości, bezzapachowego i bezsmakowego silikonu. Wyposażony w gumkę o anatomicznym kształcie. Zapewnia swobodne oddychanie i połykanie śliny. Smoczek dobrze odpowietrza się, dzięki specjalnym otworom wentylacyjnym na tarczce. Nie zawiera BPA. Przeznaczony dla dzieci w wieku 0-6 miesięcy.",,,https://mamapack.pl/products/canpol-22-565-smoczek-anatomiczny-silikon-orthodontic-0m-bezowy,canpol-22-565-smoczek-anatomiczny-silikon-orthodontic-0m-bezowy,CANPOL 22/580 - Smoczek – mamapack,CANPOL 22/580 - Smoczek - silikon orthodontic- Symetryczny -( 0m+) - beżowy. Canpol babies smoczek uspokajający silikon 0-6m NEWBORN BABY beżowy Smoczek,False,,True,True
gid://shopify/Product/9984497156429,9984497156429,ACTIVE,Akuku A0394 - Termometr pływający do kąpieli - Żyrafa,akuku-a0394-termometr-plywajacy-do-kapieli-zyrafa,mamapack,,"Termometr do mierzenia temperatury wody „akuku” dzięki czytelnej skali pozwoli dokładnie zmierzyć temperaturę wody, a ciekawy kształt będzie atrakcją podczas kąpieli dziecka. Wykonany z bezpiecznych i trwałych materiałów. Bezrtęciowy. Funkcjonalny i wygodny w użyciu. Wesołe, dziecięce kolory.",,,https://mamapack.pl/products/akuku-a0394-termometr-plywajacy-do-kapieli-zyrafa,akuku-a0394-termometr-plywajacy-do-kapieli-zyrafa,AKUKU a0394 - Termometr pływający do kąpieli - Żyrafa – mamapack,AKUKU a0394 - Termometr pływający do kąpieli - Żyrafa. Termometr do mierzenia temperatury wody „akuku” dzięki czytelnej skali pozwoli dokładnie zmierzyć,False,,True,True
gid://shopify/Product/9984498565453,9984498565453,DRAFT,AKUKU A1231 - Okrycie kąpielowe -( 80x80 cm) - 100% bawełna - ecru,akuku-a1231-okrycie-kapielowe-80x80-cm-100-bawelna-ecru,mamapack,,"OKRYCIE KĄPIELOWE Z KAPTURKIEM 80x80CM AKUKU Rozmiar: 80 x 80 cm wykonane ze 100% bawełny nie ogranicza ruchów dziecka doskonale wchłania wodę utrzymuje ciepło kapturek chroniący głowę dziecka miękkie i przyjemne w dotyku Okrycie kąpielowe od AKUKU to komfort i bezpieczeństwo dziecka już od pierwszej kąpieli! Wykonane z wysokiej jakości, 100% bawełny typu frote sprawia, że jest nie tylko miękkie i przyjemne w dotyku, ale również doskonale wchłania wodę i szybko osusza skórę maluszka. Okrycie posiada wymiary 80 x 80cm i luźny fason, dzięki czemu dziecko nie ma poczucia skrępowania, wręcz przeciwnie - jest delikatnie otulone i nadal może wygodnie się poruszać. Co ważne, okrycie to posiada także kapturek, dzięki czemu dziecko zabezpieczone jest już od samej głowy, od której jak wiadomo najłatwiej się przeziębić.",,,,akuku-a1231-okrycie-kapielowe-80x80-cm-100-bawelna-ecru,AKUKU a1231 - Okrycie kąpielowe -( 80x80 cm) – mamapack,AKUKU a1231 - Okrycie kąpielowe -( 80x80 cm) - 100% bawełna - ecru. OKRYCIE KĄPIELOWE Z KAPTURKIEM 80x80CM AKUKU Rozmiar: 80 x 80 cm wykonane ze 100%,False,,True,True
gid://shopify/Product/9984514523469,9984514523469,ACTIVE,FARA - Pielucha FLANELOWA   - JEDNOKOLOROWA - (70x80cm),pielucha-flanela-70x80-jednokolorowa,mamapack,,"Pielucha flanelowa kolorowa 100% bawełna Pastelowe kolory Pieluszka flanelowa rozmiar 70x80 cm. Wykonana z najwyższej jakości bawełny, nie powodują żadnych reakcji alergicznych. Wykonane w pastelowych kolorach umilą każdemu dziecku zarówno posiłek jak i zabawę. Mogą służyć również, jako prześcieradełko do wózka, czy na przewijak. Dla wielu dzieci pieluszka stanowi przytulankę, dając maluszkom poczucie bezpieczeństwa i ułatwiając zasypianie.",,,https://mamapack.pl/products/pielucha-flanela-70x80-jednokolorowa,pielucha-flanela-70x80-jednokolorowa,Fara - Pielucha Flanelowa - Jednokolorowa - (70x80cm) – mamapack,Fara - Pielucha Flanelowa - Jednokolorowa - (70x80cm). Pielucha flanelowa kolorowa 100% bawełna Pastelowe kolory Pieluszka flanelowa rozmiar 70x80 cm.,False,,True,True
gid://shopify/Product/9984526778701,9984526778701,ACTIVE,FARA - Pieluszka tetrowa - BIAŁA -  (70X80) - 1 szt.,fara-pieluszka-tetrowa-70x80-biala,mamapack,,"PIELUSZKI PREMIUM PIELUCHY TRADYCYJNE TETROWE BIAŁE 70X80 BAWEŁNA 100% Wymiary pieluszki: 70 x 80 cm Kolor: biała Produkt Polski Pieluszki tetrowe to przyjazne dla środowiska i ekonomiczne rozwiązanie w opiece nad dziećmi. Pieluszki tetrowe wytwarzane są w Polsce z bawełny 100%. Nie drażnią skóry, można je prać nawet w temperaturze 95°C. Pieluszki tetrowe to niezbędny element wyprawki każdego niemowlęcia. Przydają się jako: chłonne pieluszki z naturalnej bawełny, o najkrótszym czasie schnięcia! Polecane na wakacyjne wyjazdy - bardzo łatwo je uprać, nie trzeba zabierać ich wiele, bo schną błyskawicznie, zajmują niewiele miejsca w bagażu. podkład na przewijak, do wytarcia buzi, jako chłonny ręcznik po kąpieli. Chronią ubranie w razie ulania, zawiązane pod brodą służą jako duży śliniaczek.",,,https://mamapack.pl/products/fara-pieluszka-tetrowa-70x80-biala,fara-pieluszka-tetrowa-70x80-biala,Fara - Pieluszka tetrowa - Biała - (70x80) - 1 szt – mamapack,Fara - Pieluszka tetrowa - Biała - (70x80) - 1 szt. Pieluszki tetrowe wytwarzane są w Polsce z bawełny 100%.,False,,True,True
gid://shopify/Product/9984539656525,9984539656525,ACTIVE,FARA - Pieluszka tetrowa - DRUK - (70X80) - mix kolorów,fara-pielucha-tetra-druk-70x80-mix-kolorow,mamapack,,"PIELUCHY TETROWE BAWEŁNIANE WIELORAZOWE DELIKATNE DLA NIEMOWLĄT 70X80 Wzór Pieluszki mix Losowy Zdjęcia podglądowe(wzór zależny od dostawy). Cechy produktu: Materiał: 100% bawełna Rozmiar: 70x80 cm Pieluchy tetrowe mają wiele zalet, które sprawiają, że są popularnym wyborem wśród rodziców: Ekologiczne: Są wielorazowe, co oznacza, że można je prać i używać ponownie, co zmniejsza ilość odpadów. Ekonomiczne: Wielorazowe pieluchy są tańsze w dłuższej perspektywie niż jednorazowe pieluchy. Delikatne dla skóry: Wykonane z naturalnych materiałów, takich jak bawełna, są miękkie i delikatne dla wrażliwej skóry dziecka. Wielofunkcyjne: Mogą być używane nie tylko jako pieluchy, ale także jako ściereczki do odbijania, podkładki pod głowę, otulacze, lekkie kocyki, prześcieradła czy podręczne ręczniki. Łatwe w pielęgnacji: Można je prać w wysokich temperaturach, co zapewnia higienę i trwałość. Przyjazne dla środowiska: Wykonane z naturalnych materiałów, są biodegradowalne i mniej szkodliwe dla środowiska niż jednorazowe pieluchy. Wsparcie dla bioderek: Mogą być używane do szerokiego pieluchowania, co wspomaga leczenie dysplazji bioderek u maluchów. Instrukcje pielęgnacji: Prać w temperaturze do 60°C. Nie używać wybielaczy. Suszyć na powietrzu lub w suszarce bębnowej na niskiej temperaturze.",,,https://mamapack.pl/products/fara-pielucha-tetra-druk-70x80-mix-kolorow,fara-pielucha-tetra-druk-70x80-mix-kolorow,Fara - Pieluszka tetrowa - Druk - - mix kolorów – mamapack,Fara - Pieluszka tetrowa - Druk - (70x80) - mix kolorów. PIELUCHY TETROWE BAWEŁNIANE WIELORAZOWE DELIKATNE DLA NIEMOWLĄT 70X80 Wzór Pieluszki mix Losowy,False,,True,True
gid://shopify/Product/9987114434893,9987114434893,ACTIVE,Nakładka sedesowa jednorazowa - 1 szt.,nakladka-sedesowa-jednorazowa-1-szt,mamapack,,"Nakładka sedesowa jednorazowa Opakowanie: pojedynczo w torebce strunowej Wymiary: 12x6,5cm Wykonanie: bibuła recyklingowa bezklejowa (nie zapycha toalety). Niezbędna w podróży, pracy czy w szpitalu . Ogranicza bezpośredni kontakt z bakteriami dzięki czemu możemy korzystać z toalety bezpiecznie i komfortowo. Nakładka higieniczna na deskę sedesową. Wykonana z bibuły bezklejowej (nie zapycha toalety). Niezbędna w każdym obiekcie hotelowym, oraz bardzo przydatna w podróży. Pakowana pojedynczo w torebkę strunową. Niezwykle przydatna w każdym hotelu czy pensjonacie. ZADBAJ O HIGIENĘ SWOJĄ I SWOICH BLISKICH Jednorazowa nakładka wykonana z bibuły bezklejowej ulegająca całkowitej biodegradacji. Spłuczesz ją po skorzystaniu z toalety. Jej kompaktowy rozmiar zmieści się w najmniejszej torebce lub kieszeni.",,,https://mamapack.pl/products/nakladka-sedesowa-jednorazowa-1-szt,nakladka-sedesowa-jednorazowa-1-szt,Nakładka sedesowa jednorazowa - 1 szt – mamapack,Nakładka sedesowa jednorazowa - 1 szt. Ogranicza bezpośredni kontakt z bakteriami dzięki czemu możemy korzystać z toalety bezpiecznie i komfortowo.,False,,True,True
gid://shopify/Product/10007582900557,10007582900557,ACTIVE,Teczka na dokumenty -  rozmiar A4 - (mix kolorów),teczka-na-dokumenty-rozmiar-a4-mix-kolorow,mamapack,,"Teczki na dokumenty A4 z zapięciem na guzik, o grubości 1 mm, wykonane z materiału PP. Duża pojemność, przezroczyste kieszenie do organizacji dokumentów, klasyczny design.",,,https://mamapack.pl/products/teczka-na-dokumenty-rozmiar-a4-mix-kolorow,teczka-na-dokumenty-rozmiar-a4-mix-kolorow,Teczka na dokumenty - rozmiar a4 - (mix kolorów) – mamapack,"Teczka na dokumenty - rozmiar a4 - (mix kolorów). Teczki na dokumenty A4 z zapięciem na guzik, o grubości 1 mm, wykonane z materiału PP.",False,,True,True
gid://shopify/Product/10057629303117,10057629303117,DRAFT,TORBA WYPRAWKA DLA NOWORODKA/MAMY DO SZPITALA -podstawowa różowa,torba-wyprawka-dla-noworodkamamy-do-szpitala-podstawowa-rozowa,Fast Bundle,,"Mamapack – idealna torba do szpitala dla mamy i noworodka Przygotowania do porodu nie muszą wiązać się ze stresem – właśnie dlatego powstał Mamapack: gotowy zestaw najpotrzebniejszych produktów, które przydadzą się zarówno w szpitalu, jak i w pierwszych dniach po narodzinach dziecka. 🧡 W tym zestawie znajdziesz aż 30 starannie dobranych produktów od sprawdzonych marek, które zapewnią komfort i bezpieczeństwo mamie oraz maluszkowi. 🎁 A co najlepsze – praktyczna i piękna różowa torba jest dołączona GRATIS!Doskonale sprawdzi się nie tylko podczas pobytu w szpitalu, ale również później – na spacerach, zakupach czy w podróży. Dlaczego warto wybrać Mamapack? ✔️ Wszystko, czego potrzebujesz – już gotowe✔️ Tylko sprawdzone i bezpieczne produkty✔️ Wygodna i pojemna torba – w prezencie✔️ Komplet zgodny z wymaganiami większości polskich szpitali✔️ Oszczędność czasu, pieniędzy i nerwów 🎀 Ten wariant z różową torbą to idealny wybór dla dziewczynki, ale także dla każdej mamy, która ceni sobie delikatne, kobiece kolory. 💡 Nie musisz już kompletować wyprawki samodzielnie – wybierz Mamapack i bądź w pełni przygotowana na jeden z najważniejszych dni w Twoim życiu!",,,,torba-wyprawka-dla-noworodkamamy-do-szpitala-podstawowa-rozowa,Torba Wyprawka Dla Noworodka/Mamy Do Szpitala – mamapack,Torba Wyprawka Dla Noworodka/Mamy Do Szpitala -podstawowa różowa. Mamapack – idealna torba do szpitala dla mamy i noworodka Przygotowania do porodu nie,False,,True,True
gid://shopify/Product/10058404856141,10058404856141,DRAFT,TORBA WYPRAWKA DLA NOWORODKA/MAMY DO SZPITALA + RĘCZNIK – błękitna,torba-wyprawka-dla-noworodkamamy-do-szpitala-recznik-blekitna,Fast Bundle,,"Mamapack – idealna torba do szpitala dla mamy i noworodka Przygotowania do porodu mogą być proste i spokojne – właśnie po to stworzyliśmy Mamapack: gotowy zestaw najważniejszych produktów dla mamy i dziecka, który ułatwi Ci pobyt w szpitalu i pierwsze dni po narodzinach maluszka. 🧡 W tym zestawie znajduje się aż 31 starannie dobranych produktów od renomowanych marek, które zapewnią bezpieczeństwo, wygodę i higienę – zarówno Tobie, jak i Twojemu dziecku. 🎁 Dodatkowo otrzymujesz praktyczną i stylową błękitną torbę – w prezencie!Świetnie sprawdzi się nie tylko w szpitalu, ale również później – podczas spacerów, zakupów czy podróży.Torba wykonana jest z lekkiego, miękkiego poliestru i kompaktowo się składa. 📏 Wymiary torby:• długość: 48 cm• wysokość: 32 cm• szerokość: 16 cmZapewnia wystarczająco dużo miejsca na wszystkie niezbędne akcesoria. 🛍️ Błękitna torba dostępna wyłącznie w zestawie wyprawkowym Mamapack. Dlaczego warto wybrać Mamapack? ✔️ Kompletny zestaw gotowy do zabrania do szpitala✔️ Tylko sprawdzone, bezpieczne produkty wysokiej jakości✔️ Błękitna torba GRATIS – tylko w Mamapack✔️ Zgodność z wymaganiami większości porodówek✔️ Oszczędność czasu i spokój ducha 👶 NOWOŚĆ!Zestaw zawiera teraz również ręcznik kąpielowy z kapturkiem – miękki, chłonny i wygodny, który zapewni maluszkowi komfort i ciepło po kąpieli. 💡 Nie trać czasu na kompletowanie – wybierz Mamapack i przygotuj się na poród w sposób łatwy, szybki i przyjemny!",,,,torba-wyprawka-dla-noworodkamamy-do-szpitala-recznik-blekitna,Torba Wyprawka Dla Noworodka/Mamy Do Szpitala + – mamapack,Torba Wyprawka Dla Noworodka/Mamy Do Szpitala + Ręcznik – błękitna. Mamapack – idealna torba do szpitala dla mamy i noworodka Przygotowania do porodu mogą,False,,True,True
gid://shopify/Product/10058404954445,10058404954445,DRAFT,TORBA WYPRAWKA DLA NOWORODKA/MAMY DO SZPITALA + RĘCZNIK – różowa,torba-wyprawka-dla-noworodkamamy-do-szpitala-recznik-rozowa,Fast Bundle,,"Mamapack – idealna torba do szpitala dla mamy i noworodka Przygotowania do porodu mogą być proste i spokojne – właśnie po to stworzyliśmy Mamapack: gotowy zestaw najważniejszych produktów dla mamy i dziecka, który ułatwi Ci pobyt w szpitalu i pierwsze dni po narodzinach maluszka. 🧡 W tym zestawie znajduje się aż 31 starannie dobranych produktów od renomowanych marek, które zapewnią bezpieczeństwo, wygodę i higienę – zarówno Tobie, jak i Twojemu dziecku. 🎁 Dodatkowo otrzymujesz praktyczną i stylową różową torbę – w prezencie!Świetnie sprawdzi się nie tylko w szpitalu, ale również później – podczas spacerów, zakupów czy podróży.Torba wykonana jest z lekkiego, miękkiego poliestru i kompaktowo się składa. 📏 Wymiary torby:• długość: 48 cm• wysokość: 32 cm• szerokość: 16 cmZapewnia wystarczająco dużo miejsca na wszystkie niezbędne akcesoria. 🛍️ Różowa torba dostępna wyłącznie w zestawie wyprawkowym Mamapack. Dlaczego warto wybrać Mamapack? ✔️ Kompletny zestaw gotowy do zabrania do szpitala✔️ Tylko sprawdzone, bezpieczne produkty wysokiej jakości✔️ Różowa torba GRATIS – tylko w Mamapack✔️ Zgodność z wymaganiami większości porodówek✔️ Oszczędność czasu i spokój ducha 👶 NOWOŚĆ!Zestaw zawiera teraz również ręcznik kąpielowy z kapturkiem – miękki, chłonny i wygodny, który zapewni maluszkowi komfort i ciepło po kąpieli. 💡 Nie trać czasu na kompletowanie – wybierz Mamapack i przygotuj się na poród w sposób łatwy, szybki i przyjemny!",,,,torba-wyprawka-dla-noworodkamamy-do-szpitala-recznik-rozowa,Torba Wyprawka Dla Noworodka/Mamy Do Szpitala + – mamapack,Torba Wyprawka Dla Noworodka/Mamy Do Szpitala + Ręcznik – różowa. Mamapack – idealna torba do szpitala dla mamy i noworodka Przygotowania do porodu mogą,False,,True,True
